MSKU,"Product Description",Category,"Image Filename","Image Relative Path","Source URL","Source Type","Match Method","Match Confidence","Image Status","File Size Bytes",Notes
10905,"An 8GB Lexar Ares DDR4 memory module operating at 3200MHz with RGB lighting and a black design. It combines system memory expansion with customizable-looking illumination for gaming builds.",MEMORY,"Lexar Ares 8GB LD4U08G32C16LA-RGS 3200Mhz DDR4 RGB Memory Black.png","assets/products/Others/Lexar Ares 8GB LD4U08G32C16LA-RGS 3200Mhz DDR4 RGB Memory Black.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10905-a.png?v=1770842413,easypc,name,HIGH,DOWNLOADED,162750,"title=Lexar Ares 8GB LD4U08G32C16LA-RGS 3200MHz DDR4 RGB Memory Black; exact/near title; saved 1000x1000 PNG"
10286,"A 16GB DDR5-5600 SO-DIMM memory module designed for compatible laptops and compact computers. It provides additional memory capacity for improved multitasking and modern applications.",MEMORY,"Lexar LD5S16G56C46ST-BGS 16GB 5600Mhz DDR5 Sodimm Memory.png","assets/products/Others/Lexar LD5S16G56C46ST-BGS 16GB 5600Mhz DDR5 Sodimm Memory.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/f34239197269049701e910dcae5009e3.png?v=1783663523,easypc,name,HIGH,DOWNLOADED,226133,"title=Lexar LD5S16G56C46ST-BGS 16GB 5600Mhz DDR5 Sodimm Memory; exact/near title; saved 1000x1000 PNG"
1372,"A 4GB DDR4 memory module operating at 2666MHz. It is designed as a basic RAM upgrade for compatible desktop systems and can help support everyday computing tasks.",MEMORY,"Ramsta 4gb 1x4 2666mhz Ddr4 Memory.jpg","assets/products/Others/Ramsta 4gb 1x4 2666mhz Ddr4 Memory.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/2934-a.jpg?v=1586250691,easypc,name,HIGH,DOWNLOADED,58006,"title=Ramsta 4gb 1x4 Ddr4-2666mhz DDR4 Memory; token_ratio=1.00; saved 1000x1000 JPEG"
2489,"A 4GB DDR4-2666 SO-DIMM module designed for compatible laptops and compact computers. It provides an affordable way to increase available system memory.",MEMORY,"Ramsta 4gb 1x4 2666mhz Ddr4 Sodimm Memory.jpg","assets/products/Others/Ramsta 4gb 1x4 2666mhz Ddr4 Sodimm Memory.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Ramsta4gb1x42666mhzDdr4SodimmMemory-a.jpg?v=1663576764,easypc,name,HIGH,DOWNLOADED,70769,"title=Ramsta 4gb 1x4 2666mhz Ddr4 Sodimm Memory; exact/near title; saved 1200x1200 JPEG"
4055,"An 8GB Team Elite Plus DDR4 memory module running at 3200MHz with a black-and-gold design. It is intended for compatible desktop systems requiring additional RAM capacity.",MEMORY,"Team Elite Plus 8gb 1x8 3200Mhz Ddr4 Memory Black Gold.jpg","assets/products/Others/Team Elite Plus 8gb 1x8 3200Mhz Ddr4 Memory Black Gold.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Team_Elite_Plus_8gb_1x8_3200Mhz_Black_Gold_Ddr4_Memory-a.jpg?v=1701842070,easypc,name,HIGH,DOWNLOADED,37072,"title=Team Elite Plus 8gb 1x8 3200Mhz Black Gold Ddr4 Memory; token_ratio=1.00; saved 1000x1000 JPEG"
3150,"A 16GB DDR4 memory kit consisting of two 8GB modules running at 3600MHz with RGB lighting. Its black design and dual-module configuration make it suitable for gaming and performance PC builds.",MEMORY,"Team Elite TForce Delta 16gb 2x8 3600mhz Ddr4 RGB Memory Black.jpg","assets/products/Others/Team Elite TForce Delta 16gb 2x8 3600mhz Ddr4 RGB Memory Black.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/4786-a.jpg?v=1629734365,easypc,name,HIGH,DOWNLOADED,81723,"title=Team Elite TForce Delta 16gb 2x8 3600mhz Ddr4 RGB Memory Black; exact/near title; saved 1200x1200 JPEG"
3151,"A 16GB DDR4-3600 kit consisting of two 8GB modules with RGB lighting and a white design. It is designed for compatible gaming and performance-oriented desktop systems.",MEMORY,"Team Elite TForce Delta 16gb 2x8 3600mhz Ddr4 RGB Memory White.jpg","assets/products/Others/Team Elite TForce Delta 16gb 2x8 3600mhz Ddr4 RGB Memory White.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/4787-a.jpg?v=1629734366,easypc,name,HIGH,DOWNLOADED,71743,"title=Team Elite TForce Delta 16gb 2x8 3600mhz Ddr4 RGB Memory White; exact/near title; saved 1200x1200 JPEG"
10789,"A 16GB DDR5 memory kit consisting of two 8GB modules operating at 6000MHz with CL38 timing. It is designed for modern performance desktops and gaming systems requiring fast memory.",MEMORY,"Teamgroup Vulcan 16GB 8GBx2 6000Mhz CL38 DDR5 Memory.png","assets/products/Others/Teamgroup Vulcan 16GB 8GBx2 6000Mhz CL38 DDR5 Memory.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10789-a.png?v=1770842369,easypc,name,HIGH,DOWNLOADED,294728,"title=Teamgroup Vulcan 16GB 8GBx2 6000MHz CL38 DDR5 Memory; exact/near title; saved 1000x1000 PNG"
9794,"An all-in-one PC combining a 23.8-inch Full HD IPS display with an Intel Core i7 processor, 16GB memory, and 256GB SSD. Its integrated design saves desk space while providing a complete desktop computing solution.","MINI PC",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
11579,"A compact Windows 11 Pro mini PC powered by an Intel Core i7 processor with 8GB DDR3 memory and 128GB SSD storage. It provides Wi-Fi 5, USB 3.0, HDMI 2.0, Gigabit Ethernet, and USB Type-C connectivity for flexible desktop use.","MINI PC","Y5Plus Intel Core i7 4650U 8GB DDr3 128GB SSD WIFI 5 DUAL 4 USB 3.0 2 HDMI 2.0 1 RJ45 1000Mbps 1 Type-C Windows 11 Pro Mini PC.png","assets/products/Others/Y5Plus Intel Core i7 4650U 8GB DDr3 128GB SSD WIFI 5 DUAL 4 USB 3.0 2 HDMI 2.0 1 RJ45 1000Mbps 1 Type-C Windows 11 Pro Mini PC.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/0883e0204ad838d5bf82b5bf38f2ac16_f491ecf9-e7b8-4541-8558-e369e9b910a4.png?v=1784792180,easypc,name,HIGH,DOWNLOADED,217211,"title=Y5Plus Intel Core i7 4650U / 8GB DDr3 / 128GB SSD / WIFI 5 DUAL / 4* USB 3.0 / 2* HDMI 2.0 / 1* RJ45 1000Mbps / 1* Type-; exact/near title; saved 1000x1000 PNG"
11448,"A compact Windows 11 Pro mini PC with an Intel Core i5 processor, 16GB DDR4 memory, and 512GB SSD storage. Its Wi-Fi 5, multiple USB 3.0 ports, dual HDMI 2.0, Gigabit Ethernet, and Type-C connectivity make it versatile for work and home use.","MINI PC","Y5Pro Intel Core i5 8250U 16GB DDr4 512GB SSD WIFI 5 DUAL 4 USB 3.0 2 HDMI 2.0 1 RJ45 1000Mbps 1 Type-C Windows 11 Pro Mini PC.png","assets/products/Others/Y5Pro Intel Core i5 8250U 16GB DDr4 512GB SSD WIFI 5 DUAL 4 USB 3.0 2 HDMI 2.0 1 RJ45 1000Mbps 1 Type-C Windows 11 Pro Mini PC.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/0883e0204ad838d5bf82b5bf38f2ac16.png?v=1784792130,easypc,name,HIGH,DOWNLOADED,217211,"title=Y5Pro Intel Core i5 8250U / 16GB DDr4 / 512GB SSD / WIFI 5 DUAL / 4* USB 3.0 / 2* HDMI 2.0 / 1* RJ45 1000Mbps / 1* Type-; exact/near title; saved 1000x1000 PNG"
8617,"An AMD AM4 motherboard supporting DDR4 memory and designed for compatible Ryzen processors. It provides the core platform for building an entry-level or everyday desktop PC.",MOTHERBOARD,"Asrock A520M-HVS Socket Am4 DDR4 Motherboard.jpg","assets/products/Others/Asrock A520M-HVS Socket Am4 DDR4 Motherboard.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/Asrock_A520M-HVS_Socket_Am4_DDR4_Motherboard-a.jpg?v=1714699950,easypc,name,HIGH,DOWNLOADED,265392,"title=Asrock A520M-HVS Socket Am4 Ddr4 Motherboard; exact/near title; saved 1200x1200 JPEG"
10295,"An ASUS AMD motherboard using the AM5 platform and DDR5 memory support, with integrated Wi-Fi connectivity. It is designed for modern Ryzen-based desktop builds and provides a foundation for upgrading other components.",MOTHERBOARD,"Asus B650M-AYW Wifi DDR5 AMD Motherboard.png","assets/products/Others/Asus B650M-AYW Wifi DDR5 AMD Motherboard.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/w800_4ff6b76f-0930-4a55-9728-642ea91e793a.png?v=1761427743,easypc,name,HIGH,DOWNLOADED,424157,"title=Asus B650M-AYW Wifi DDR5 AMD Motherboard; exact/near title; saved 800x800 PNG"
11558,"An ASUS motherboard using the Intel LGA 1700 socket and DDR4 memory support, with Wi-Fi connectivity. It is designed for compatible Intel desktop processors and modern PC builds.",MOTHERBOARD,,,https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Asus_Prime_B550M-A_Wifi_II_Socket_Am4_Ddr4_Gaming_Motherboard-a.jpg?v=1702604556,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=Asus Prime B550M-A Wifi II Socket Am4 Ddr4 Gaming Motherboard; weak match ratio=0.56 hits=5/9"
10296,"An ASUS Prime motherboard using the AMD AM4 socket and DDR4 memory platform. It is designed for compatible Ryzen processors and provides a practical foundation for desktop systems.",MOTHERBOARD,"Asus Prime A520M-KCSM AM4 AMD Motherboard.png","assets/products/Others/Asus Prime A520M-KCSM AM4 AMD Motherboard.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10296-a.png?v=1779312235,easypc,name,HIGH,DOWNLOADED,691459,"title=Asus Prime A520M-K/CSM AM4 AMD Motherboard; exact/near title; saved 1000x1000 PNG"
4492,"An ASUS Prime B550M gaming motherboard supporting AM4 processors and DDR4 memory with Wi-Fi connectivity. It is suitable for Ryzen-based gaming and general-purpose desktop builds.",MOTHERBOARD,"Asus Prime B550M-A Wifi II Socket Am4 Ddr4 Gaming Motherboard.jpg","assets/products/Others/Asus Prime B550M-A Wifi II Socket Am4 Ddr4 Gaming Motherboard.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Asus_Prime_B550M-A_Wifi_II_Socket_Am4_Ddr4_Gaming_Motherboard-a.jpg?v=1702604556,easypc,name,HIGH,DOWNLOADED,77301,"title=Asus Prime B550M-A Wifi II Socket Am4 Ddr4 Gaming Motherboard; exact/near title; saved 1000x1000 JPEG"
9970,"An ASUS Prime B550M motherboard supporting AM4 processors and DDR4 memory, with ARGB support for compatible lighting components. It provides a flexible platform for everyday and gaming PC builds.",MOTHERBOARD,"Asus Prime B550M-K ARGB Socket Am4 Ddr4 Motherboard.png","assets/products/Others/Asus Prime B550M-K ARGB Socket Am4 Ddr4 Motherboard.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/w692.png?v=1761428002,easypc,name,HIGH,DOWNLOADED,324269,"title=Asus Prime B550M-K ARGB Socket Am4 Ddr4 Motherboard; exact/near title; saved 692x692 PNG"
10647,"An ASUS Prime motherboard using the AM5 socket and DDR5 memory platform with Wi-Fi connectivity. It is designed for modern AMD Ryzen systems and feature-rich desktop configurations.",MOTHERBOARD,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
9385,"A Biostar AM4 motherboard supporting DDR4 memory and compatible AMD processors. It provides a practical foundation for budget-friendly desktop and office PC builds.",MOTHERBOARD,"Biostar A520MHP Socket Am4 DDR4 Motherboard.jpg","assets/products/Others/Biostar A520MHP Socket Am4 DDR4 Motherboard.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/Biostar_A520MHP_Socket_Am4_DDR4_Motherboard-c.png?v=1726039344,easypc,name,HIGH,DOWNLOADED,54419,"title=Biostar A520MHP Socket Am4 DDR4 Motherboard; exact/near title; saved 720x720 PNG"
11556,"A Gigabyte B550M motherboard supporting AMD AM4 processors and DDR4 memory. It is designed to serve as the central platform for compatible Ryzen desktop systems.",MOTHERBOARD,"Gigabyte B550M-K Socket Am4 Ddr4 Motherboard.png","assets/products/Others/Gigabyte B550M-K Socket Am4 Ddr4 Motherboard.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/816e569cb98eea749b43f6987c7d8811.png?v=1784792151,easypc,name,HIGH,DOWNLOADED,1022368,"title=Gigabyte B550M-K Socket Am4 Ddr4 Motherboard; exact/near title; saved 1000x1000 PNG"
11593,"A Gigabyte gaming motherboard using the LGA1851 socket and DDR5 memory, with Wi-Fi 6E connectivity. It is designed for modern Intel desktop systems and performance-oriented builds.",MOTHERBOARD,,,https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11249-a.png?v=1778516158,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=Gigabyte B850M EAGLE WIFI6E ICE AM5 Socket Ddr5 Motherboard; weak match ratio=0.62 hits=5/8"
3367,"An MSI A520M motherboard designed for AMD AM4 processors and DDR4 memory. It provides a practical platform for everyday, office, and entry-level gaming desktop systems.",MOTHERBOARD,"MSI A520m-A Pro Socket Am4 Ddr4 Motherboard.jpg","assets/products/Others/MSI A520m-A Pro Socket Am4 Ddr4 Motherboard.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/MSI_A520m_Pro.jpg?v=1697179403,easypc,name,HIGH,DOWNLOADED,152871,"title=MSI A520m-A Pro AMD Am4 Ddr4 Micro-ATX PCB Gaming Motherboard; token_ratio=0.86; saved 1000x1000 JPEG"
2756,"An MSI B550M motherboard supporting AMD AM4 processors and DDR4 memory with Wi-Fi connectivity. It is suitable for Ryzen-based gaming, productivity, and general-purpose desktop builds.",MOTHERBOARD,"MSI B550M Pro VDH Wifi Socket Am4 Ddr4 Motherboard.jpg","assets/products/Others/MSI B550M Pro VDH Wifi Socket Am4 Ddr4 Motherboard.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/MSI_Mag_B550m_Pro-Vdh_WIFI-a.jpg?v=1697176952,easypc,msku,HIGH,DOWNLOADED,188891,"title=MSI Mag B550m Pro-Vdh WIFI mATX AM4 Ddr4 Gaming Motherboard; token_ratio=0.89; saved 1200x1200 JPEG"
9879,"An MSI B550M-A PRO motherboard designed for AMD AM4 processors and DDR4 memory. It provides a straightforward platform for building compatible desktop PCs.",MOTHERBOARD,"MSI B550M-A PRO Socket Am4 Ddr4 Motherboard.png","assets/products/Others/MSI B550M-A PRO Socket Am4 Ddr4 Motherboard.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/1024_13.png?v=1761427616,easypc,name,HIGH,DOWNLOADED,697952,"title=MSI B550M-A PRO Socket Am4 Ddr4 Motherboard; exact/near title; saved 1024x819 PNG"
10675,"An MSI B650M gaming motherboard using the AMD AM5 socket and DDR5 memory, with Wi-Fi connectivity. It is designed for modern Ryzen gaming and performance desktop builds.",MOTHERBOARD,"MSI B650M GAMING WIFI AM5 DDR5 Motherboard.jpg","assets/products/Others/MSI B650M GAMING WIFI AM5 DDR5 Motherboard.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/MSIPROX670-PWIFIATXDDR5AM5motherboard-a.jpg?v=1665390037,easypc,name,HIGH,DOWNLOADED,139642,"title=MSI PRO X670-P WIFI ATX DDR5 AM5 2.5G LAN with Wi-Fi 6E Solution Gaming Motherboard; token_ratio=0.86; saved 1200x1200 JPEG"
7615,"An MSI B650M Project Zero motherboard using the AM5 platform and DDR5 memory. It is designed for modern AMD Ryzen desktop builds with an emphasis on clean component integration.",MOTHERBOARD,"MSI B650M Project zero socket LGA AM5 DDR5 Motherboard.jpg","assets/products/Others/MSI B650M Project zero socket LGA AM5 DDR5 Motherboard.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/MSI_B650M_Project_zero-a.png?v=1699942120,easypc,msku,HIGH,DOWNLOADED,129319,"title=MSI B650M Project zero socket AM5 DDR5 Motherboard; token_ratio=0.89; saved 1000x1000 PNG"
9759,"An MSI PRO motherboard using the AMD AM5 socket and DDR5 memory with Wi-Fi connectivity. It is designed for modern Ryzen-based productivity, workstation, and performance desktop systems.",MOTHERBOARD,"MSI PRO X870-P WIFI Ddr5 AM5 Motherboard.jpg","assets/products/Others/MSI PRO X870-P WIFI Ddr5 AM5 Motherboard.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/MSIPROX670-PWIFIATXDDR5AM5motherboard-a.jpg?v=1665390037,easypc,name,HIGH,DOWNLOADED,139642,"title=MSI PRO X670-P WIFI ATX DDR5 AM5 2.5G LAN with Wi-Fi 6E Solution Gaming Motherboard; token_ratio=0.86; saved 1200x1200 JPEG"
10994,"A white Logitech G502 X wired gaming mouse designed for precise control and responsive gameplay. Its gaming-oriented design makes it suitable for competitive gaming and everyday PC use.",MOUSE,"Logitech G 502X Wired Gaming Mouse White.png","assets/products/Accessories/Logitech G 502X Wired Gaming Mouse White.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10994-a.png?v=1770595140,easypc,name,HIGH,DOWNLOADED,145401,"title=Logitech G 502X Wired Gaming Mouse White; exact/near title; saved 1000x1000 PNG"
3513,"A black Logitech G102 gaming mouse featuring Lightsync lighting. It is designed to provide responsive cursor control for gaming, productivity, and everyday desktop use.",MOUSE,"Logitech G102 Lightsync Gaming Mouse Black.png","assets/products/Accessories/Logitech G102 Lightsync Gaming Mouse Black.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/g102-702702702702702702702702702702702702702702702.gif?v=1765267592,easypc,name,HIGH,DOWNLOADED,1473,"title=Logitech G102 Lightsync Gaming Mouse Black; exact/near title; saved 692x519 GIF"
3700,"A white Logitech G102 gaming mouse with Lightsync lighting designed for responsive and accurate computer control. It is suitable for gaming and general desktop use.",MOUSE,"Logitech G102 Lightsync Gaming Mouse White.jpg","assets/products/Accessories/Logitech G102 Lightsync Gaming Mouse White.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Logitech_G102_Light_Sync_Black_Gaming_Mouse-d.jpg?v=1701736698,easypc,name,HIGH,DOWNLOADED,31118,"title=Logitech G102 Light Sync Black and White Gaming Mouse; token_ratio=0.80; saved 1200x1200 JPEG"
9299,"A RAKK gaming mouse equipped with Huano switches and RGB lighting. It is designed for responsive control and provides illuminated styling for gaming setups.",MOUSE,"RAKK DASIG LITE Huano Switch RGB Gaming Mouse.png","assets/products/Accessories/RAKK DASIG LITE Huano Switch RGB Gaming Mouse.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/RAKKDASIGLITEHuanoSwitchRGBGamingMouse_2.png?v=1736833340,easypc,msku,HIGH,DOWNLOADED,291219,"title=RAKK DASIG LITE Huano Switch RGB Gaming Mouse; exact/near title; saved 1000x1000 PNG"
10488,"A black ambidextrous gaming mouse featuring hot-swappable switches, tri-mode connectivity, a PAW3311 sensor, Huano 80M switches, and RGB lighting. It is designed for flexible connectivity and customizable gaming performance.",MOUSE,"RAKK DASIG X3 Ambidextrous Hotswap Trimode PAW3311 Huano 80M RGB Gaming Mouse Black.png","assets/products/Accessories/RAKK DASIG X3 Ambidextrous Hotswap Trimode PAW3311 Huano 80M RGB Gaming Mouse Black.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10489-a.png?v=1761609564,easypc,name,HIGH,DOWNLOADED,119028,"title=RAKK DASIG X3 Ambidextrous Hotswap Trimode PAW3311 Huano 80M RGB Gaming Mouse White; token_ratio=1.00; saved 1000x1000 PNG"
10489,"A white ambidextrous gaming mouse with hot-swappable switches, tri-mode connectivity, a PAW3311 sensor, Huano 80M switches, and RGB lighting. It is designed for gamers who want flexible connectivity and customizable controls.",MOUSE,"RAKK DASIG X3 Ambidextrous Hotswap Trimode PAW3311 Huano 80M RGB Gaming Mouse White.png","assets/products/Accessories/RAKK DASIG X3 Ambidextrous Hotswap Trimode PAW3311 Huano 80M RGB Gaming Mouse White.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10489-a.png?v=1761609564,easypc,name,HIGH,DOWNLOADED,119028,"title=RAKK DASIG X3 Ambidextrous Hotswap Trimode PAW3311 Huano 80M RGB Gaming Mouse White; exact/near title; saved 1000x1000 PNG"
10776,"A lightweight 55g black gaming mouse featuring a PAW3395 sensor, 8K polling, Omron optical switches, and tri-mode connectivity. It is designed for fast and precise competitive gaming performance.",MOUSE,,,https://cdn.shopify.com/s/files/1/0101/4864/2879/files/RAKKTALANAEROTrimodePAW3395Lightweight57gGamingMouseWhite_5.png?v=1729655372,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=RAKK TALAN AERO Trimode PAW3395 Lightweight 57g Gaming Mouse White; weak match ratio=0.62 hits=8/13"
11460,"A dual-band Wi-Fi 7 router designed to provide modern wireless networking for homes and small offices. Its BE3600-class performance is suited to connecting multiple devices for browsing, streaming, gaming, and everyday network use.","NETWORK DEVICE",,,https://cdn.shopify.com/s/files/1/0101/4864/2879/files/ASUSRT-AX52_AX1800_DualBandWiFi6ExtendableRouter_6.png?v=1730780776,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=ASUS RT-AX52 (AX1800) Dual Band WiFi 6 Extendable Router; weak match ratio=0.67 hits=6/9"
11172,"A 4G Wi-Fi router designed to provide wireless internet connectivity through a compatible mobile network connection. It is suitable for homes and locations requiring a convenient cellular-based internet solution.","NETWORK DEVICE","DITO Home WoWFi Lite 4G WiFi Router.png","assets/products/Others/DITO Home WoWFi Lite 4G WiFi Router.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11172-a.png?v=1776907661,easypc,name,HIGH,DOWNLOADED,200534,"title=DITO Home WoWFi Lite 4G WiFi Router; exact/near title; saved 1000x1000 PNG"
11173,"A 5G Wi-Fi router designed to provide high-speed wireless internet through a compatible 5G mobile network. It is suitable for home users who need flexible broadband connectivity without a traditional wired connection.","NETWORK DEVICE","DITO Home WoWFi Pro 5G WiFi Router.png","assets/products/Others/DITO Home WoWFi Pro 5G WiFi Router.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11173-a.png?v=1776907668,easypc,name,HIGH,DOWNLOADED,82078,"title=DITO Home WoWFi Pro 5G WiFi Router; exact/near title; saved 1000x1000 PNG"
11356,"A dual-band Wi-Fi 7 router designed to provide modern wireless connectivity for connected homes and small offices. It is suitable for multiple devices, streaming, gaming, and general high-speed networking.","NETWORK DEVICE","TP-Link Archer BE220 Dual Band Wi-Fi 7 Router.jpg","assets/products/Others/TP-Link Archer BE220 Dual Band Wi-Fi 7 Router.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/TP-Link_Archer_C54_AC1200_Dual_Band_Wi-Fi_Router-a.png?v=1711440204,easypc,name,HIGH,DOWNLOADED,87472,"title=TP-Link Archer C54 AC1200 Dual Band Wi-Fi Router; token_ratio=0.80; saved 1000x1000 PNG"
130,"A Wireless N access point designed to extend or provide wireless network connectivity. It can be used to improve Wi-Fi coverage in compatible home, office, and small-network environments.","NETWORK DEVICE",,,https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Tp-Link_AC1200_Wireless_MU-MIMO_Gigabit-a.jpg?v=1700782093,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=Tp-Link AC1200 Wireless MU-MIMO Gigabit Indoor/Outdoor Access Point EAP225; weak match ratio=0.71 hits=5/7"
1693,"A 300Mbps Wireless N multimode router designed for basic home and small-office networking. It provides a practical solution for wireless internet access and compatible network configurations.","NETWORK DEVICE","TP-Link TL-WR820N 300Mbps Multimode Wi-Fi Router.jpg","assets/products/Others/TP-Link TL-WR820N 300Mbps Multimode Wi-Fi Router.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/TP-Link_TL-WR820N_300_Mbps_Multi-Mode_Wi-Fi_Router-a.jpg?v=1701138774,easypc,name,HIGH,DOWNLOADED,103627,"title=TP-Link TL-WR820N 300 Mbps Speed Wireless WiFi Router, Easy Setup, IPv6 Compatible, Supports Parent Control, Guest Netwo; token_ratio=0.78; saved 1200x1200 JPEG"
11131,"A black Micro ATX PC case with a tempered-glass panel designed to house compatible computer components. Its compact chassis is suitable for space-conscious gaming and desktop builds.","PC CASE","Asus A21 Tempered Glass Micro ATX PC Case Black.png","assets/products/Accessories/Asus A21 Tempered Glass Micro ATX PC Case Black.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/4a2d5d894208ef5b475a9fbec4d89ec5.png?v=1783661549,easypc,name,HIGH,DOWNLOADED,440222,"title=Asus A21 Tempered Glass Micro ATX PC Case Black; exact/near title; saved 1000x1000 PNG"
10972,"A white ATX mid-tower PC case with a tempered-glass panel designed for custom desktop builds. Its larger chassis provides room for compatible components and cooling hardware.","PC CASE",,,https://cdn.shopify.com/s/files/1/0101/4864/2879/files/4a2d5d894208ef5b475a9fbec4d89ec5.png?v=1783661549,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=Asus A21 Tempered Glass Micro ATX PC Case Black; weak match ratio=0.62 hits=5/8"
10668,"A black Micro ATX PC case featuring ARGB lighting and designed to house compatible desktop components. It is suitable for compact gaming and customized PC builds.","PC CASE","CoolerMaster Elite 302 ARGB Micro ATX PC Case Black.png","assets/products/Accessories/CoolerMaster Elite 302 ARGB Micro ATX PC Case Black.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10668-a.png?v=1770941097,easypc,name,HIGH,DOWNLOADED,389161,"title=CoolerMaster Elite 302 ARGB Micro ATX PC Case; exact/near title; saved 1000x1000 PNG"
10963,"A black ATX mid-tower case with ARGB lighting designed for full desktop component integration. Its mid-tower form factor is suitable for gaming and performance-oriented builds.","PC CASE","CoolerMaster Elite 600 ARGB ATX Mid Tower PC Case Black.png","assets/products/Accessories/CoolerMaster Elite 600 ARGB ATX Mid Tower PC Case Black.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10963-a.png?v=1770941058,easypc,msku,HIGH,DOWNLOADED,366934,"title=CoolerMaster Elite 600 ARGB ATX Mid Tower PC Case; exact/near title; saved 1000x1000 PNG"
10928,"An ATX PC case designed for custom desktop builds with a distinctive Moonstone finish. It provides space for compatible components, cooling solutions, and other system hardware.","PC CASE","CoolerMaster Qube 540 Moonstone ATX PC Case.png","assets/products/Accessories/CoolerMaster Qube 540 Moonstone ATX PC Case.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/92469dd155a126fea32babbd5bab4dea.png?v=1783661522,easypc,name,HIGH,DOWNLOADED,344384,"title=CoolerMaster Qube 540 Moonstone ATX PC Case; exact/near title; saved 1000x1000 PNG"
11406,"A black ATX mid-tower PC case with RGB lighting and a tempered-glass panel. It is designed for gaming builds that require a balance of component space, airflow, and visual customization.","PC CASE",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
10828,"A black-and-white Micro ATX PC case designed for compact desktop builds. Its two-tone design provides a distinctive appearance while housing compatible PC components.","PC CASE",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
11068,"A black Micro ATX gaming case with tempered glass and three RGB fans included. It provides a compact platform for gaming builds while combining airflow and illuminated styling.","PC CASE",,,https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11147-a.png?v=1776907632,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=Antec VX100M Tempered Glass Side Panel w/ 3 RGB Fans Micro ATX PC Case Black; weak match ratio=0.60 hits=6/10"
11306,"A black dual-chamber Micro ATX PC case with ARGB support designed for organized component installation. Its dual-chamber layout helps separate system components and cabling for a cleaner build.","PC CASE",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
6579,"A Micro ATX PC case featuring an acrylic side panel for viewing internal components. It is designed for compact desktop builds and provides a practical chassis for compatible hardware.","PC CASE",,,,,rejected_wrong_variant,NONE,NOT_FOUND,0,"Matched Wind 05 and Wind 01 combo listing; CSV is Wind 01 only"
